idx,headline,summary,labels
1861,court directs f.a.a. to revisit issue of ‘shrinking’ airline seat spac,a panel of federal judges ruled that the agency should address a petition that raised safety concerns about the increasingly cramped conditions on airplanes.,5
1862,court rejects a murder conviction and sentences in blackwater cas,a federal appeals court tossed out sentences and a verdict stemming from a shooting in baghdad in 2007 that left 31 iraqi civilians dead or wounded.,7
1863,court temporarily blocks trump order against contraceptive coverag,"a federal judge in philadelphia allowed an obama-era rule, generally requiring employers and insurers to pay for contraceptive costs, to continue.",4
1864,"courtney cox, ryan gisriel","courtney cox, an editorial assistant, and ryan gisriel, director of basketball operations for the brooklyn nets, are married.",0
1865,"courtney khademi, teddy steinkelln","the couple met at stanford, from which they graduated, and where the bride also received a law degree.",2
1866,"courts must better police themselves on harassment, chief justice say","in his year-end report on the state of the federal judiciary, chief justice john g. roberts jr. addressed reports of sexual misconduct by an appeals court judge.",4
1867,courts reverse johnson baby powder settlements for nearly $500 million,"the decisions came in two cases against johnson & johnson, in which women claimed they developed ovarian cancer after using the powder for years.",5
1868,courts that save opioid victims’ family lif,a new kind of family court tailors substance abuse treatment programs to the individual needs of a recovering parent’s household.,4
1869,courts thwart administration’s effort to rescind obama-era environmental regul,the legal reversals reflect how aggressively opponents are challenging the trump administration’s efforts to rescind regulations. but the battle is hardly over.,5
1870,cowboys owner jerry jones says players who ‘disrespect the flag’ won’t play,president trump has criticized the n.f.l. over anthem protests. now the owners might be headed toward a clash with the players’ union.,3
1871,cowboys’ ezekiel elliott appeals n.f.l. suspens,the dallas running back was suspended six games following an n.f.l. investigation into a domestic violence allegation.,0
1872,cowboys’ ezekiel elliott suspended 6 games for personal conduct,the n.f.l. made its ruling after an independent investigation into allegations of domestic violence. the dallas running back has not been charged.,0
1873,coyotes are colonizing cities. step forward the urban hunter.,"the pursuit of the predator in settings like strip malls, residential streets and parks is igniting a debate over the benefits and dangers of urban hunting.",5
1874,cracks in a puerto rican dam send neighbors a message: leave now,"officials of isabela, in northwest puerto rico, are trying to evacuate residents after hurricane maria damaged the nearby guajataca dam.",1
