idx,headline,summary,labels
1651,Chicago Cubs Give Steve Bartman a World Series Ring,"Bartman, perhaps the most reviled sports fan in history, was given a World Series ring by the team, which wanted to provide “closure on an unfortunate chapter.”",8
1653,Chief Executives See a ‘Sad Day’ After Trump’s DACA Decision,Business executives issued statements after President Trump’s decision to end Obama-era protections for children who entered the country illegally.,1
1654,Children’s Books Missed These Immigrant Stories. So Students Wrote Them.,"An instructor inspired her Bronx Community College class to create tales about a Pakistani child, Albanian-American brothers, Ghanaian friends and even a Dominican parrot.",5
1655,"Chile Votes for a New President, but With Little Enthusiasm",Former President Sebastián Piñera was expected to win the first round of the election to replace President Michelle Bachelet.,5
1656,China Bars Justin Bieber From Performing Over ‘Bad Behavior’,"In a statement about the pop singer, who has made headlines in the past, the Beijing Municipal Bureau of Culture said, “It is not suitable to bring in badly behaved entertainers.”",8
1657,China Bitcoin Exchange to Stop Trading Virtual Currencies Amid Crackdown,The announcement by BTC China raises the specter of other exchanges shutting down Bitcoin trading in the coming weeks.,5
1658,"China Blinks on South Korea, Making Nice After a Year of Hostilities",Seoul offered assurances to Beijing as the two papered over their differences on the deployment of an American missile defense system.,5
1659,"China Blocks WhatsApp, Broadening Online Censorship","With a crucial Communist Party meeting just weeks away, Beijing is further tightening its already formidable internet controls.",7
1660,China Censors Winnie-the-Pooh on Social Media,"Chinese internet users have used the bear to poke fun at President Xi Jinping, irking the ruling Communist Party.",5
1661,China Envoy Discusses ‘Situation of the Korean Peninsula’ With North,President Xi Jinping’s special envoy met with North Korean officials in Pyongyang as Washington presses China to rein in its neighbor’s nuclear weapons and missile programs.,8
1662,China Has Donald Trump Just Where It Wants Him,"Around Asia, the last thing countries want is to have to choose between China and the United States.",5
1663,China Hastens the World Toward an Electric-Car Future,The biggest automakers in the world are being forced to follow Beijing’s lead as China takes steps to dominate in electric vehicles and technology.,5
1664,China Names and Shames Tech Tycoon With Debt Blacklist,The ambitious head of an embattled tech company is the latest casualty of China’s efforts to rein in irresponsible borrowing through public humiliation.,5
1665,China Offers Tax Incentives to Persuade U.S. Companies to Stay,"Following a tax overhaul in the United States, Beijing has announced a temporary exemption for foreign firms investing in certain sectors.",5
1666,China Sets Date for Major Communist Party Reshuffle,"President Xi Jinping is poised to win a broad mandate for his policies at the congress that will open in Beijing on Oct. 18, and he will most likely further consolidate his power.",5
1667,"China Showers Myanmar With Attention, as Trump Looks Elsewhere","Myanmar’s opening had been considered an American victory, but Beijing is bringing it into its fold with money and diplomacy.",8
1668,China Shrugs Off Debt Worries as Xi Takes Firmer Economic Grip,"“Xi Jinping Thought” on the economy calls for cutting excess capacity and helping the housing market. Debt, once a major concern, gets less attention.",8
1669,"China Will Lead an Electric Car Future, Ford’s Chairman Says",Ford Motor said Tuesday that it planned to offer 15 new models in China by 2025 that run at least in part on batteries.,5
1670,"China Will Send Envoy to North Korea, Likely to Urge Nuclear Talks",The move to meet with Kim Jong-un of North Korea comes less than a week after President Trump’s visit to Beijing. But analysts are skeptical about its prospects.,5
1671,China and India Agree to Withdraw Forces in Border Dispute,The decision was the first sign of a thaw in one of the worst diplomatic flare-ups between the Asian rivals in decades.,5
1672,China and Russia Hold First Joint Naval Drill in the Baltic Sea,"As part of a budding military partnership, China and Russia hold joint military exercises in the strategic European sea for the first time, monitored by NATO.",5
1673,China to Deadbeats: Pay Up or Be Shamed,"Local officials have been ordered to set up platforms to name those who don’t pay their debts, but the biggest borrowers are unlikely to be worried.",5
1674,"China to Export Trumpchi Cars to U.S., Maybe With a New Name","GAC Motor wants to lead an export push as China prepares the rest of its auto industry to go global and, in particular, target the American market.",5
1675,"China, Like U.S., Struggles to Revive Industrial Heartland","Shenyang boomed during the country’s go-go years. But when the investment binge fizzled, the city and its factories sputtered.",5
1676,"China, Moving to Cut Emissions, Halts Production of 500 Car Models",The suspensions pointed to Beijing’s growing willingness to test forceful antipollution measures and assume a leading role in the fight against climate change.,5
1677,"China’s A.I. Advances Help Its Tech Industry, and State Security","Global car brands and Chinese authorities alike embrace iFlyTek’s voice recognition know-how, illustrating the dystopian possibilities behind the technology.",5
1678,China’s Crackdown on North Korea Over U.N. Sanctions Starts to Pinch,"A ban on North Korean seafood exports began to be felt this week, curtailing an easy source of cash for the North Korean government but angering Chinese wholesalers.",8
1679,China’s Currency Rebounds as Economic Optimism Returns,"Though the country faces long-term problems, like soaring debt, the government’s recent moves have reassured investors that it can stave off crises.",8
1680,"China’s Economy Grew Steadily, Thanks to Loans and Homes","China’s economy expanded by 6.8 percent in the third quarter, but an upswing in credit suggests Beijing is still grappling with an addiction to debt.",5
1681,China’s Harsh Words Mask a Trade Boom With South Korea,"Even as China scolds Seoul for housing a U.S. missile defense system, its businesses and consumers buy up more Korean semiconductors and cosmetics.",5
1682,China’s Internet Censors Play a Tougher Game of Cat and Mouse,"New efforts to tighten online controls show a shift in the way Beijing regulates content, with potential implications for researchers and businesses.",1
1683,China’s New Antipollution Push Could Cool Its Growth Engine,"Chinese officials face tough choices as they move to clean up skies and rivers, an effort that some say could put downward pressure on the economy.",5
1684,China’s Newest Film Festival Tests the Limits of Independence,"The question hovers over a weeklong festival in Pingyao: Can you create and showcase independent films in a country that frowns on independence, much less dissent?",5
1685,China’s Next Potential Boom Spot: The Places People Overlook,"New highways and trains and changes in farming are opening up the country’s poorer cities and rural areas, long laggards amid China’s torrid growth.",5
1686,China’s Reform Hopefuls Watch for Names. Only One May Matter.,"A leadership shuffle in the Communist Party could hint at its commitment to an economic overhaul, but Xi Jinping’s growing power may hinder that effort.",5
1687,China’s Rights Crackdown Is Called ‘Most Severe’ Since Tiananmen Square,"A report by Human Rights Watch outlines moves by China to silence critics, and faults the United Nations for overlooking the country’s abuses.",7
1688,China’s State Media Slams Trump’s ‘Emotional Venting’ on Twitter,Beijing says it’s up to the United States and North Korea — not China — to find a solution to tensions over Pyongyang’s missile and nuclear program.,5
1689,China’s Technology Ambitions Could Upset the Global Trade Order,"China is gleaning know-how from foreign firms, willing or otherwise, to build the industries of the future, in an effort that worries companies and Washington.",1
1690,China’s Weak Hand in Potential Trade War With U.S.,"In theory, China has leverage as the White House considers tariffs, but selling Treasuries would end up costing China.",8
1691,Chinese Auto-Glass Magnate Faces Union Challenge in Ohio,"Roughly 2,000 workers at the Fuyao plant are voting on affiliating with the United Auto Workers, a possible blow to the owner’s paternalistic model.",5
